STATE,COUNTY,FIPS,LOCATION,E_TOTPOP,EP_POV150,EP_AGE65,EP_DISABL,EP_LIMENG,EP_NOVEH,RPL_THEME1,EPL_AGE65,EPL_LIMENG,RPL_THEME2,RPL_THEME3,EPL_NOVEH,RPL_THEME4,RPL_THEMES,EP_NOINT
California,Los Angeles County,06037191710,Census Tract 1917.10; Los Angeles County; California,2670,52.0,20.0,13.1,45.3,40.1,0.9863,0.7668,0.9975,0.7589,0.795,0.9879,0.9772,0.9791,16.7
California,Los Angeles County,06037191720,Census Tract 1917.20; Los Angeles County; California,3492,36.7,9.0,9.5,37.1,37.0,0.9691,0.1923,0.9907,0.1798,0.8189,0.9855,0.7592,0.8042,21.5
California,Los Angeles County,06037191810,Census Tract 1918.10; Los Angeles County; California,2807,26.2,8.8,8.9,20.9,14.6,0.9312,0.1803,0.8922,0.1713,0.7171,0.8849,0.5662,0.7004,16.6
California,Los Angeles County,06037191820,Census Tract 1918.20; Los Angeles County; California,3803,23.2,10.6,9.2,8.3,13.1,0.684,0.2816,0.6015,0.0612,0.431,0.8607,0.6453,0.4944,12.9
California,Los Angeles County,06037191901,Census Tract 1919.01; Los Angeles County; California,3932,31.8,2.3,7.8,5.0,16.5,0.748,0.0117,0.4443,0.0225,0.3215,0.9084,0.6222,0.4456,6.0
California,Los Angeles County,06037191902,Census Tract 1919.02; Los Angeles County; California,2836,18.3,18.1,9.4,1.7,2.1,0.5137,0.6927,0.1907,0.1063,0.1229,0.2632,0.2193,0.2546,2.6
California,Los Angeles County,06037192001,Census Tract 1920.01; Los Angeles County; California,2131,23.8,15.3,14.2,6.5,23.5,0.5375,0.5581,0.5232,0.242,0.1832,0.9577,0.8809,0.5574,5.4
California,Los Angeles County,06037192002,Census Tract 1920.02; Los Angeles County; California,2586,18.2,17.1,12.9,2.3,6.0,0.4761,0.6468,0.2457,0.1013,0.0705,0.6009,0.4067,0.2898,13.6
California,Los Angeles County,06037192300,Census Tract 1923; Los Angeles County; California,2594,20.6,17.9,6.2,7.1,16.2,0.5888,0.6842,0.5505,0.1217,0.2878,0.9054,0.3318,0.3643,6.3
California,Los Angeles County,06037192410,Census Tract 1924.10; Los Angeles County; California,4066,12.2,11.3,6.2,5.6,4.8,0.3802,0.3275,0.4777,0.0359,0.2567,0.5191,0.1953,0.1366,4.1
California,Los Angeles County,06037192420,Census Tract 1924.20; Los Angeles County; California,3564,27.1,14.8,7.3,25.1,10.5,0.7535,0.5284,0.9362,0.1873,0.7426,0.7967,0.7852,0.6852,14.1
California,Los Angeles County,06037192510,Census Tract 1925.10; Los Angeles County; California,3711,31.2,12.2,4.6,26.2,11.1,0.8569,0.3835,0.9457,0.343,0.8774,0.8156,0.8148,0.8002,8.5
California,Los Angeles County,06037192520,Census Tract 1925.20; Los Angeles County; California,5119,27.0,9.4,4.8,28.1,8.8,0.9664,0.2122,0.9591,0.3361,0.8597,0.7403,0.8564,0.8774,11.1
California,Los Angeles County,06037192610,Census Tract 1926.10; Los Angeles County; California,3958,36.7,12.3,10.1,25.6,20.6,0.9498,0.3889,0.9406,0.6213,0.7369,0.944,0.9321,0.9294,7.8
California,Los Angeles County,06037192620,Census Tract 1926.20; Los Angeles County; California,3562,50.5,10.5,10.0,33.5,14.3,0.9218,0.2743,0.9813,0.8031,0.837,0.8813,0.95,0.9545,16.2
California,Los Angeles County,06037192700,Census Tract 1927; Los Angeles County; California,3234,34.9,11.6,15.4,20.0,22.0,0.9288,0.3448,0.8809,0.5596,0.6647,0.9516,0.9336,0.903,12.3
California,Los Angeles County,06037194101,Census Tract 1941.01; Los Angeles County; California,3139,11.4,18.6,10.4,5.0,10.6,0.5351,0.7149,0.4443,0.1155,0.101,0.8001,0.3564,0.3178,2.0
California,Los Angeles County,06037194102,Census Tract 1941.02; Los Angeles County; California,2490,19.2,20.0,8.2,2.6,6.9,0.3967,0.7668,0.2697,0.1266,0.1307,0.6539,0.1226,0.1603,9.0
California,Los Angeles County,06037194200,Census Tract 1942; Los Angeles County; California,3440,5.0,17.1,12.1,1.4,1.8,0.2893,0.6468,0.1643,0.1979,0.0583,0.2296,0.0748,0.1073,2.3
California,Los Angeles County,06037194300,Census Tract 1943; Los Angeles County; California,2746,9.1,21.6,4.5,0.0,0.7,0.1082,0.8159,0.0,0.0271,0.039,0.0935,0.0143,0.0015,1.2
California,Los Angeles County,06037194401,Census Tract 1944.01; Los Angeles County; California,2636,16.4,14.8,8.7,5.4,13.3,0.4848,0.5284,0.4659,0.0659,0.291,0.8633,0.6428,0.3758,8.2
California,Los Angeles County,06037194402,Census Tract 1944.02; Los Angeles County; California,3101,18.2,16.4,11.7,2.3,5.1,0.4622,0.6133,0.2457,0.1165,0.0435,0.5402,0.5232,0.3267,3.1
California,Los Angeles County,06037194500,Census Tract 1945; Los Angeles County; California,2011,12.0,18.2,8.6,7.0,9.7,0.2778,0.6967,0.5454,0.2838,0.0672,0.7728,0.5827,0.3171,7.0
California,Los Angeles County,06037195100,Census Tract 1951; Los Angeles County; California,5042,6.6,18.2,5.8,1.7,3.9,0.0294,0.6967,0.1907,0.059,0.1954,0.4418,0.6667,0.1281,3.0
California,Los Angeles County,06037195201,Census Tract 1952.01; Los Angeles County; California,2698,12.8,19.9,9.2,6.4,3.7,0.3919,0.7629,0.5161,0.1676,0.1415,0.4264,0.185,0.2082,4.5
California,Los Angeles County,06037195202,Census Tract 1952.02; Los Angeles County; California,3329,9.7,10.9,5.3,2.1,3.2,0.2277,0.3011,0.2273,0.023,0.1538,0.3803,0.1091,0.0357,2.5
California,Los Angeles County,06037195300,Census Tract 1953; Los Angeles County; California,2903,18.6,10.5,12.6,3.3,7.2,0.586,0.2743,0.3293,0.0987,0.2246,0.6702,0.5985,0.4306,6.4
California,Los Angeles County,06037195400,Census Tract 1954; Los Angeles County; California,4221,10.2,14.1,10.4,3.0,8.3,0.4062,0.4942,0.3051,0.0685,0.1777,0.7208,0.473,0.2716,7.8
California,Los Angeles County,06037195500,Census Tract 1955; Los Angeles County; California,5010,8.0,14.3,5.4,7.6,7.5,0.283,0.5046,0.5737,0.2077,0.3606,0.6848,0.4194,0.2827,6.1
California,Los Angeles County,06037195600,Census Tract 1956; Los Angeles County; California,2707,33.7,17.7,8.1,20.1,11.7,0.7972,0.6743,0.8826,0.3694,0.5155,0.829,0.8354,0.741,19.2
California,Los Angeles County,06037195710,Census Tract 1957.10; Los Angeles County; California,4860,47.8,11.3,13.9,15.0,13.9,0.9378,0.3275,0.7931,0.61,0.6493,0.8736,0.9615,0.9291,15.6
California,Los Angeles County,06037195720,Census Tract 1957.20; Los Angeles County; California,1795,26.0,18.2,15.5,17.3,7.6,0.83,0.6967,0.84,0.5758,0.5209,0.6902,0.7526,0.7736,13.1
California,Los Angeles County,06037195802,Census Tract 1958.02; Los Angeles County; California,2958,30.7,14.9,13.7,16.4,12.4,0.8387,0.5344,0.8219,0.4871,0.7136,0.8461,0.6465,0.75,13.0
California,Los Angeles County,06037195803,Census Tract 1958.03; Los Angeles County; California,2351,23.0,12.6,14.2,7.3,12.3,0.6801,0.4081,0.5596,0.2902,0.3847,0.8444,0.8204,0.6451,6.7
California,Los Angeles County,06037195804,Census Tract 1958.04; Los Angeles County; California,2527,20.8,14.3,14.4,14.3,8.4,0.6314,0.5046,0.7785,0.5942,0.5812,0.7249,0.7267,0.6823,4.0
California,Los Angeles County,06037195901,Census Tract 1959.01; Los Angeles County; California,2435,28.0,15.6,7.7,12.0,22.0,0.7841,0.5741,0.7199,0.1011,0.3865,0.9516,0.8868,0.6631,5.4
California,Los Angeles County,06037195902,Census Tract 1959.02; Los Angeles County; California,1779,8.3,7.1,3.4,0.0,6.9,0.3831,0.0963,0.0,0.0281,0.2723,0.6539,0.4745,0.217,1.7
California,Los Angeles County,06037195903,Census Tract 1959.03; Los Angeles County; California,1923,16.8,10.2,15.2,7.4,7.8,0.5009,0.2575,0.5656,0.1207,0.4993,0.6976,0.6497,0.4522,2.0
California,Los Angeles County,06037197200,Census Tract 1972; Los Angeles County; California,3602,19.3,17.9,18.2,17.4,10.0,0.53,0.6842,0.8416,0.6925,0.7931,0.782,0.3534,0.5626,7.3
California,Los Angeles County,06037197300,Census Tract 1973; Los Angeles County; California,3847,14.2,13.8,8.6,7.9,10.7,0.5918,0.4766,0.5853,0.1123,0.3951,0.8031,0.5646,0.4543,5.2
California,Los Angeles County,06037197410,Census Tract 1974.10; Los Angeles County; California,3725,13.3,16.5,13.5,6.4,3.3,0.519,0.6185,0.5161,0.3046,0.3215,0.3894,0.4207,0.4239,9.9
California,Los Angeles County,06037197420,Census Tract 1974.20; Los Angeles County; California,3962,29.8,9.3,8.3,13.5,6.6,0.8196,0.2075,0.7608,0.2436,0.5014,0.6374,0.7318,0.6845,4.6
California,Los Angeles County,06037197500,Census Tract 1975; Los Angeles County; California,3882,18.9,9.8,10.4,13.1,12.5,0.6718,0.2341,0.7506,0.1089,0.5048,0.8479,0.4271,0.4657,8.1
California,Los Angeles County,06037197600,Census Tract 1976; Los Angeles County; California,2130,28.3,10.8,6.4,12.6,5.8,0.7438,0.2946,0.7379,0.0426,0.4904,0.5895,0.6289,0.5084,7.8
California,Los Angeles County,06037197700,Census Tract 1977; Los Angeles County; California,4963,31.3,16.0,11.8,25.1,15.4,0.7847,0.5954,0.9362,0.5236,0.6464,0.8955,0.7276,0.7463,14.2
California,Los Angeles County,06037199001,Census Tract 1990.01; Los Angeles County; California,2214,31.4,12.8,17.6,42.4,10.8,0.9533,0.421,0.9966,0.9186,0.9947,0.8063,0.5892,0.9228,10.5
California,Los Angeles County,06037199002,Census Tract 1990.02; Los Angeles County; California,2610,20.1,13.5,17.8,17.6,10.4,0.7751,0.4595,0.8449,0.4509,0.692,0.7935,0.6334,0.7045,13.5
California,Los Angeles County,06037199110,Census Tract 1991.10; Los Angeles County; California,2452,20.0,17.0,12.1,19.1,13.8,0.82,0.6417,0.8694,0.5654,0.8691,0.872,0.4902,0.7304,13.8
California,Los Angeles County,06037199120,Census Tract 1991.20; Los Angeles County; California,4031,46.3,15.4,9.2,22.5,19.7,0.9873,0.5628,0.9111,0.8437,0.9064,0.9389,0.9587,0.9844,11.4
California,Los Angeles County,06037199201,Census Tract 1992.01; Los Angeles County; California,3540,42.7,14.5,7.6,29.8,26.0,0.9398,0.5149,0.9683,0.7182,0.9404,0.9654,0.6645,0.8799,23.1
California,Los Angeles County,06037199202,Census Tract 1992.02; Los Angeles County; California,2594,23.3,20.9,12.5,16.0,22.6,0.8539,0.7959,0.8143,0.8875,0.6549,0.9542,0.8787,0.9122,22.7
California,Los Angeles County,06037199300,Census Tract 1993; Los Angeles County; California,4093,17.6,18.7,14.7,19.0,18.2,0.7125,0.718,0.8683,0.5608,0.6704,0.9271,0.4732,0.6498,10.4
California,Los Angeles County,06037199400,Census Tract 1994; Los Angeles County; California,4497,40.1,9.7,7.2,31.6,10.4,0.9503,0.2287,0.9757,0.3699,0.8815,0.7935,0.7396,0.8309,13.4
California,Los Angeles County,06037199700,Census Tract 1997; Los Angeles County; California,3025,29.1,18.2,17.2,19.9,10.0,0.7864,0.6967,0.8793,0.8924,0.7717,0.782,0.772,0.8632,15.4
California,Los Angeles County,06037199801,Census Tract 1998.01; Los Angeles County; California,3745,29.8,9.5,6.6,30.7,16.9,0.9215,0.2179,0.9722,0.6769,0.9621,0.9139,0.7422,0.884,15.7
California,Los Angeles County,06037199802,Census Tract 1998.02; Los Angeles County; California,2064,26.6,15.8,12.7,36.3,7.7,0.8429,0.5842,0.989,0.5556,0.929,0.6939,0.2945,0.6896,4.2
California,Los Angeles County,06037199900,Census Tract 1999; Los Angeles County; California,2341,35.4,12.6,12.9,28.7,20.4,0.9487,0.4081,0.9628,0.8677,0.9607,0.9433,0.6388,0.9128,23.0
California,Los Angeles County,06037201110,Census Tract 2011.10; Los Angeles County; California,2390,15.6,18.8,12.9,9.4,5.9,0.4792,0.7212,0.6414,0.593,0.7701,0.5944,0.8342,0.6706,9.6
California,Los Angeles County,06037201120,Census Tract 2011.20; Los Angeles County; California,3934,17.8,14.4,11.4,13.0,5.5,0.7386,0.5096,0.7482,0.6247,0.8065,0.5696,0.3554,0.6566,9.1
California,Los Angeles County,06037201200,Census Tract 2012; Los Angeles County; California,2711,27.3,11.4,11.5,19.2,7.7,0.7365,0.3347,0.8705,0.7197,0.8255,0.6939,0.2182,0.6302,11.2
California,Los Angeles County,06037201301,Census Tract 2013.01; Los Angeles County; California,3433,19.6,19.9,11.6,15.9,13.4,0.5608,0.7629,0.8128,0.838,0.8467,0.8646,0.8059,0.7667,6.1
California,Los Angeles County,06037201302,Census Tract 2013.02; Los Angeles County; California,4001,12.2,22.2,15.6,9.3,1.9,0.3053,0.8329,0.6384,0.5013,0.6721,0.2425,0.2903,0.3684,4.4
California,Los Angeles County,06037201401,Census Tract 2014.01; Los Angeles County; California,4632,38.7,10.4,9.7,12.1,9.8,0.9465,0.268,0.7241,0.7914,0.8401,0.7761,0.6813,0.8917,10.0
California,Los Angeles County,06037201402,Census Tract 2014.02; Los Angeles County; California,4445,26.8,22.2,17.2,19.5,7.5,0.6227,0.8329,0.8742,0.9253,0.8513,0.6848,0.5759,0.7595,14.5
California,Los Angeles County,06037201501,Census Tract 2015.01; Los Angeles County; California,5594,22.6,17.6,15.6,17.7,2.9,0.799,0.6698,0.8466,0.9201,0.835,0.3497,0.5858,0.8347,3.4
California,Los Angeles County,06037201503,Census Tract 2015.03; Los Angeles County; California,3261,34.3,11.2,9.2,20.0,11.8,0.8643,0.3196,0.8809,0.4914,0.8954,0.8322,0.8079,0.8319,18.8
California,Los Angeles County,06037201504,Census Tract 2015.04; Los Angeles County; California,2177,29.0,17.7,11.9,24.6,4.0,0.8572,0.6743,0.9313,0.9002,0.8748,0.4513,0.1512,0.718,10.1
California,Los Angeles County,06037201601,Census Tract 2016.01; Los Angeles County; California,2337,28.7,16.0,9.9,21.0,7.2,0.9158,0.5954,0.8933,0.6462,0.8903,0.6702,0.372,0.7664,9.6
California,Los Angeles County,06037201602,Census Tract 2016.02; Los Angeles County; California,2619,26.1,19.6,20.0,20.5,8.6,0.835,0.7525,0.8879,0.9958,0.868,0.7323,0.6267,0.9273,17.8
California,Los Angeles County,06037201700,Census Tract 2017; Los Angeles County; California,4865,22.1,14.7,8.4,11.8,4.3,0.5893,0.5235,0.7153,0.4107,0.7412,0.4761,0.7097,0.6327,7.0
California,Los Angeles County,06037203100,Census Tract 2031; Los Angeles County; California,4357,39.4,8.8,10.7,29.3,9.8,0.981,0.1803,0.966,0.812,0.966,0.7761,0.8852,0.9691,12.7
California,Los Angeles County,06037203200,Census Tract 2032; Los Angeles County; California,5417,47.0,7.9,9.4,23.4,7.2,0.9519,0.1318,0.921,0.8745,0.9319,0.6702,0.5359,0.8905,8.7
California,Los Angeles County,06037203300,Census Tract 2033; Los Angeles County; California,1718,59.1,11.0,17.2,15.3,21.4,0.9876,0.3082,0.7996,0.9925,0.8864,0.9481,0.9204,0.9965,15.7
California,Los Angeles County,06037203500,Census Tract 2035; Los Angeles County; California,2915,43.6,17.0,17.5,18.9,20.5,0.9802,0.6417,0.8666,0.9239,0.8204,0.9436,0.8488,0.9707,21.9
California,Los Angeles County,06037203601,Census Tract 2036.01; Los Angeles County; California,2629,33.6,16.4,23.1,26.7,9.0,0.9727,0.6133,0.9491,0.9698,0.9859,0.7464,0.6711,0.9608,14.9
California,Los Angeles County,06037203602,Census Tract 2036.02; Los Angeles County; California,2074,43.7,10.0,12.5,24.8,17.9,0.8763,0.2446,0.9334,0.77,0.9514,0.9245,0.5179,0.8197,15.0
California,Los Angeles County,06037203710,Census Tract 2037.10; Los Angeles County; California,3449,39.9,9.6,9.4,23.7,7.5,0.9862,0.2235,0.9243,0.8815,0.9692,0.6848,0.4461,0.902,5.1
California,Los Angeles County,06037203720,Census Tract 2037.20; Los Angeles County; California,3892,41.3,11.7,12.7,27.0,11.6,0.9763,0.351,0.9519,0.9347,0.9514,0.8269,0.5205,0.9267,12.8
California,Los Angeles County,06037203800,Census Tract 2038; Los Angeles County; California,4728,35.0,12.9,10.3,16.9,21.7,0.9257,0.4265,0.8319,0.8273,0.9545,0.9496,0.48,0.85,9.6
California,Los Angeles County,06037203900,Census Tract 2039; Los Angeles County; California,3208,17.5,10.9,9.3,26.8,6.7,0.706,0.3011,0.9504,0.7869,0.927,0.6424,0.5651,0.7571,17.0
California,Los Angeles County,06037204110,Census Tract 2041.10; Los Angeles County; California,3097,30.7,11.5,10.8,25.8,21.5,0.9002,0.3396,0.9422,0.5692,0.9607,0.949,0.4806,0.7823,20.6
California,Los Angeles County,06037204120,Census Tract 2041.20; Los Angeles County; California,2606,23.7,10.9,11.6,23.2,20.3,0.9185,0.3011,0.9182,0.8975,0.9545,0.9427,0.6499,0.9073,18.7
California,Los Angeles County,06037204200,Census Tract 2042; Los Angeles County; California,3427,36.8,7.6,10.1,26.4,15.1,0.9796,0.1185,0.9469,0.8125,0.9681,0.8922,0.6809,0.9312,17.4
California,Los Angeles County,06037204300,Census Tract 2043; Los Angeles County; California,5294,37.9,18.4,11.0,33.8,23.9,0.9331,0.7051,0.9827,0.958,0.947,0.9591,0.9909,0.9958,18.9
California,Los Angeles County,06037204410,Census Tract 2044.10; Los Angeles County; California,2618,41.4,16.0,17.6,36.7,30.1,0.9741,0.5954,0.99,0.8944,0.9567,0.9752,0.6632,0.9395,17.2
California,Los Angeles County,06037204420,Census Tract 2044.20; Los Angeles County; California,3085,48.6,8.6,14.0,29.4,21.7,0.9914,0.1668,0.9665,0.953,0.9587,0.9496,0.9689,0.9971,14.8
California,Los Angeles County,06037204600,Census Tract 2046; Los Angeles County; California,4135,42.1,12.4,13.5,23.0,14.5,0.9883,0.3957,0.9151,0.8571,0.9116,0.8836,0.7791,0.9556,18.3
California,Los Angeles County,06037204700,Census Tract 2047; Los Angeles County; California,4847,31.2,10.0,10.8,23.4,9.7,0.9119,0.2446,0.921,0.8714,0.927,0.7728,0.6082,0.8862,9.3
California,Los Angeles County,06037204810,Census Tract 2048.10; Los Angeles County; California,4929,29.7,12.4,9.2,21.2,14.3,0.8446,0.3957,0.8955,0.9176,0.9859,0.8813,0.9695,0.9704,15.2
California,Los Angeles County,06037204820,Census Tract 2048.20; Los Angeles County; California,2222,36.1,11.7,9.7,22.8,7.2,0.6811,0.351,0.9131,0.8958,0.9587,0.6702,0.4105,0.7361,16.2
California,Los Angeles County,06037204910,Census Tract 2049.10; Los Angeles County; California,3065,38.3,12.4,10.6,26.1,25.4,0.9454,0.3957,0.9447,0.9509,0.8922,0.9639,0.8604,0.9697,20.4
California,Los Angeles County,06037204920,Census Tract 2049.20; Los Angeles County; California,2623,37.6,11.9,15.2,24.9,15.0,0.9421,0.3642,0.9341,0.954,0.9587,0.8905,0.8894,0.9751,9.2
California,Los Angeles County,06037205110,Census Tract 2051.10; Los Angeles County; California,3447,48.2,6.6,7.4,31.8,14.3,0.9998,0.079,0.9762,0.8234,0.971,0.8813,0.6951,0.9588,28.3
California,Los Angeles County,06037205120,Census Tract 2051.20; Los Angeles County; California,3630,52.6,8.3,12.5,24.8,19.0,0.9905,0.1506,0.9334,0.9721,0.9859,0.9337,0.6252,0.9648,16.3
California,Los Angeles County,06037206010,Census Tract 2060.10; Los Angeles County; California,3729,40.9,11.3,9.6,23.0,25.7,0.9764,0.3275,0.9151,0.4253,0.7895,0.9645,0.8627,0.8963,12.0
California,Los Angeles County,06037206020,Census Tract 2060.20; Los Angeles County; California,8994,15.6,1.3,1.4,5.5,5.6,0.5572,0.0083,0.472,0.0045,0.7084,0.5756,0.8023,0.3946,0.0
California,Los Angeles County,06037206050,Census Tract 2060.50; Los Angeles County; California,2317,23.1,19.5,15.2,26.2,24.0,0.8784,0.7482,0.9457,0.996,0.8903,0.9593,0.9968,0.9988,31.1
California,Los Angeles County,06037206051,Census Tract 2060.51; Los Angeles County; California,1325,10.6,8.9,2.3,0.0,4.8,0.4431,0.1859,0.0,0.0013,0.2669,0.5191,0.4413,0.135,3.7
California,Los Angeles County,06037206052,Census Tract 2060.52; Los Angeles County; California,3150,18.8,3.5,3.1,3.9,9.8,0.35,0.018,0.3721,0.0121,0.5931,0.7761,0.6092,0.2435,0.9
California,Los Angeles County,06037206053,Census Tract 2060.53; Los Angeles County; California,3007,41.4,18.9,15.6,31.3,32.0,0.9232,0.7249,0.9746,0.9945,0.894,0.9792,0.9687,0.9946,36.1
California,Los Angeles County,06037206054,Census Tract 2060.54; Los Angeles County; California,2455,50.2,6.2,5.6,27.0,11.0,0.9923,0.0683,0.9519,0.6673,0.9907,0.8125,0.8435,0.9523,8.6
California,Los Angeles County,06037206201,Census Tract 2062.01; Los Angeles County; California,2203,42.7,12.4,16.3,6.1,20.8,0.8259,0.3957,0.502,0.1433,0.6326,0.9451,0.8766,0.7264,22.6
California,Los Angeles County,06037206202,Census Tract 2062.02; Los Angeles County; California,1915,52.5,37.3,29.0,25.0,58.9,0.6605,0.9781,0.9355,0.8135,0.6353,0.995,0.9997,0.9358,46.1
California,Los Angeles County,06037206301,Census Tract 2063.01; Los Angeles County; California,2133,81.2,21.5,59.3,0.9,83.0,0.9421,0.8135,0.1136,0.195,0.5907,0.9992,0.822,0.7816,62.3
California,Los Angeles County,06037206302,Census Tract 2063.02; Los Angeles County; California,2271,80.9,10.8,50.9,2.0,78.5,0.9638,0.2946,0.2186,0.0763,0.6464,0.9985,0.8345,0.7618,47.6
California,Los Angeles County,06037206303,Census Tract 2063.03; Los Angeles County; California,2757,86.9,11.3,51.3,6.2,82.8,0.994,0.3275,0.5068,0.1566,0.6704,0.9991,0.8906,0.8556,66.1
California,Los Angeles County,06037207101,Census Tract 2071.01; Los Angeles County; California,3864,33.5,13.5,9.9,20.6,21.1,0.8104,0.4595,0.8893,0.4893,0.6801,0.9459,0.7265,0.7559,24.0
California,Los Angeles County,06037207102,Census Tract 2071.02; Los Angeles County; California,3198,41.2,20.4,13.5,29.0,23.7,0.8543,0.7807,0.9645,0.6771,0.822,0.9584,0.9829,0.939,25.7
California,Los Angeles County,06037207103,Census Tract 2071.03; Los Angeles County; California,2055,38.7,24.5,9.7,41.0,35.0,0.925,0.8808,0.9953,0.4314,0.8255,0.9829,0.9456,0.9008,27.1
California,Los Angeles County,06037207303,Census Tract 2073.03; Los Angeles County; California,2387,33.3,17.2,14.8,10.9,44.8,0.7048,0.6505,0.6883,0.4134,0.5092,0.9902,0.6395,0.64,10.0
California,Los Angeles County,06037207304,Census Tract 2073.04; Los Angeles County; California,2251,48.4,12.7,26.8,6.0,63.9,0.9319,0.4141,0.4984,0.3064,0.7535,0.9958,0.6437,0.7645,33.6
California,Los Angeles County,06037207305,Census Tract 2073.05; Los Angeles County; California,796,14.7,0.0,13.3,2.5,36.0,0.6768,0.0,0.2624,0.0239,0.1999,0.9839,0.9386,0.5252,3.2
California,Los Angeles County,06037207306,Census Tract 2073.06; Los Angeles County; California,1947,28.3,8.4,23.5,1.5,44.8,0.676,0.1562,0.1752,0.0496,0.4385,0.9902,0.8365,0.545,12.3
